Current Physical Size,,Aktuell fysisk storlek,,OPT,N,DOS,MS-DOS,Defrag
current time,,"aktuell tid, aktuellt klockslag",,GEN,N,DOS,MS-DOS,generell term
cursor,,markör,,GEN,N,DOS,MS-DOS,generell term
cursor key,,markörtangent,,GEN,N,DOS,MS-DOS,generell term
cyclic copy,,periodisk (cyklisk) kopiering,,GEN,N,DOS,MS-DOS,generell term
cylinder,,cylinder,,GEN,N,DOS,MS-DOS,generell term
daisy wheel printer,,typhjulskrivare,,GEN,N,DOS,MS-DOS,generell term
data,,data,,GEN,N,DOS,MS-DOS,generell term
data area (of a file),,dataarea,,GEN,N,DOS,MS-DOS,generell term
Data Compression,,Komprimering av information/data,,DIA,N,DOS,MS-DOS,Backup-modul
Data error (CRC),,Datafel,,TXT,N,DOS,MS-DOS,Backup-modul
data file,,datafil,,GEN,N,DOS,MS-DOS,generell term
Data Verification,,Kontroll av data,,DIA,N,DOS,MS-DOS,Backup-modul
database,,databas,,GEN,N,DOS,MS-DOS,generell term
databit,,databit,,GEN,N,DOS,MS-DOS,generell term
date,,datum,,GEN,N,DOS,MS-DOS,generell term
Date not entered properly.,,Felaktigt (inskrivet) datum,,TXT,N,DOS,MS-DOS,Backup-modul
Date range,,Datumintervall,,DIA,N,DOS,MS-DOS,Backup-modul
Dates out of order.,,Felaktiga datum.,,TXT,N,DOS,MS-DOS,Backup-modul
Day of the month,,dag i månaden,,TXT,N,DOS,MS-DOS,Backup-modul
Deactivate,,deaktivera,,COM,V,DOS,MS-DOS,Defrag
"deallocate(expanded memory, handle)",,frigöra,,GEN,V,DOS,MS-DOS,generell term
debug,,felsöka,,GEN,V,DOS,MS-DOS,generell term
debugging,,felsökning,,GEN,N,DOS,MS-DOS,generell term
decimal,,decimal,,GEN,N,DOS,MS-DOS,generell term
default,,standard,,GEN,N,DOS,MS-DOS,generell term
default directory (same as 'current ...'),,standardkatalog / aktuell katalog,,GEN,N,DOS,MS-DOS,generell term
default disk ,,"standarddisk, även ""aktuell disk/enhet""",,GEN,N,DOS,MS-DOS,generell term
default drive (same as 'current drive'),,standardenhet / aktuell enhet,,GEN,N,DOS,MS-DOS,generell term
Default Lines,,standardlinjer/standardrader,,OPT,N,DOS,MS-DOS,Backup-modul
default option settings,,standardinställningar av alternativ,,TXT,N,DOS,MS-DOS,Backup-modul
Defaults,,Standardinställningar,,COM,N,DOS,MS-DOS,Defrag
defragmentation utility,,defragmenteringsverktyg,,GEN,N,DOS,MS-DOS,generell term
Delete,,   Ta bort,,COM,V,DOS,MS-DOS,Backup-modul
delete,,ta bort,,GEN,N,DOS,MS-DOS,generell term
Delete,,Ta bort,,BUT,N,DOS,MS-DOS,Backup-modul
Delete,,Ta bort,,MNU,N,DOS,MS-DOS,Defrag
Delete,,Ta bort,,COM,N,DOS,MS-DOS,MSAVF-modul
DELETE (DEL),,DEL,,GEN,N,DOS,MS-DOS,generell term
Delete Catalog,,Ta bort filförteckning,,TDB,N,DOS,MS-DOS,Backup-modul
Delete Date,,Borttagningsdatum,,DIA,N,DOS,MS-DOS,Undel-modul
Delete files,,Ta bort filer,,BUT,N,DOS,MS-DOS,Backup-modul
Delete Protection,,Borttagningsskydd,,DIA,N,DOS,MS-DOS,Undel-modul
Delete Sentry,,Filvakt,V,CHX,N,DOS,MS-DOS,Undel-modul
Delete Setup,,   Ta bort inställningsfil,T,COM,V,DOS,MS-DOS,Backup-modul
Delete Setup File,,Ta bort inställningsfil,,DIA,N,DOS,MS-DOS,Backup-modul
Delete Setup Files,,Ta bort inställningsfiler,,DIA,N,DOS,MS-DOS,Backup-modul
delete this item,,"Ta bort element, även ""ta bort objekt""",,GEN,N,DOS,MS-DOS,generell term
Delete Time,,Borttagningstid,,DIA,N,DOS,MS-DOS,Undel-modul
Delete Tracker,,Filspårning,F,CHX,N,DOS,MS-DOS,Undel-modul
Delete tracking file,,Filspårningsfil,,GEN,N,DOS,MS-DOS,generell term
delimiter,,"gränstecken, avgränsare",,GEN,N,DOS,MS-DOS,generell term
Description ,,Beskrivning,,DIA,N,DOS,MS-DOS,Backup-modul
deselect,,Välja bort,,MNU,N,DOS,MS-DOS,Backup-modul
Deselect All,,Välja bort alla,,COM,N,DOS,MS-DOS,Backup-modul
Designing Backup Routines,,utformar rutiner för säkerhetskopiering,,TXT,N,DOS,MS-DOS,Backup-modul
desktop,,skrivbord,,TXT,N,DOS,MS-DOS,Backup-modul
destination,,"mål, destination",,GEN,N,DOS,MS-DOS,generell term
"destination (drive, directory)",,"mål (målenhet, målkatalog)",,GEN,N,DOS,MS-DOS,generell term
Destroyed,,"Förstörd,  förstört",,GEN,ADJ,DOS,MS-DOS,generell term
Detect,,Sök,S,COM,V,DOS,MS-DOS,MSAVF-modul
device,,enhet,,GEN,N,DOS,MS-DOS,generell term
device driver,,drivrutin,,GEN,N,DOS,MS-DOS,generell term
device error,,enhetsfel,,GEN,N,DOS,MS-DOS,generell term
device name,,enhetsnamn,,GEN,N,DOS,MS-DOS,generell term
dialog box,,dialogruta,,GEN,N,DOS,MS-DOS,generell term
Differential,,Differentiell,D,DIA,ADJ,DOS,MS-DOS,Backup-modul
Differential backup,,Differentiell säkerhetskopiering,,DIA,N,DOS,MS-DOS,Backup-modul
Differential backup type ,,Differentiell säkerhetskopieringstyp,,TXT,N,DOS,MS-DOS,Backup-modul
digit,,siffra,,GEN,N,DOS,MS-DOS,generell term
dimmed,,nedtonat,,TXT,ADJ,DOS,MS-DOS,Backup-modul
direction keys (see: arrow keys),,piltangenter,,GEN,N,DOS,MS-DOS,generell term
Directories Rebuilt,,Återskapade kataloger,,DIA,N,DOS,MS-DOS,Backup-modul
Directories to scan,,Kataloger att scanna,,DIA,N,DOS,MS-DOS,MSAVF-modul
directory,,katalog,,GEN,N,DOS,MS-DOS,generell term
Directory,,katalog,,DIA,N,DOS,MS-DOS,Undel-modul
directory listing,,"Kataloglistning, lista över filer och kataloger",,GEN,N,DOS,MS-DOS,generell term
directory name,,katalognamn,,GEN,N,DOS,MS-DOS,generell term
Directory pane,,Katalogruta,,DIA,N,DOS,MS-DOS,Backup-modul
directory tree,,katalogträd,,GEN,N,DOS,MS-DOS,generell term + Backup-modul
Disable Alarm Sound,,Stäng av varningssignal,,OPT,N,DOS,MS-DOS,MSAVF-modul
Disable this message,,Spärra detta meddelande,,CHX,N,DOS,MS-DOS,Backup-modul
disassemble [v] (DEBUG),,disassemblera,,GEN,V,DOS,MS-DOS,generell term
Discard Changes,,ignorera ändringar,,TXT,N,DOS,MS-DOS,Backup-modul
disk,,disk/diskett,,GEN,N,DOS,MS-DOS,generell term + Undel-modul
"Disk 1,2,.. (installation disk)",,"Installationsdiskett 1,2,...",,GEN,N,DOS,MS-DOS,generell term
disk buffer,,diskbuffert,,GEN,N,DOS,MS-DOS,generell term
disk cache,,cache / disk-cache,,GEN,N,DOS,MS-DOS,generell term
Disk Change Detection,,Diskettbytesavkänning,,DIA,N,DOS,MS-DOS,Backup-modul
Disk Change Test,,Diskettbytestest,,DIA,N,DOS,MS-DOS,Backup-modul
Disk compaction,,komprimering av disk,,GEN,N,DOS,MS-DOS,generell term
Disk Compare,,Diskjämförelse,,GEN,N,DOS,MS-DOS,generell term
Disk Copy,,Kopiera disketter,,GEN,N,DOS,MS-DOS,generell term
disk drive,,disk/diskettenhet,,GEN,N,DOS,MS-DOS,generell term
disk drive door,,diskettlucka,,GEN,N,DOS,MS-DOS,generell term
disk partition,,diskpartition,,GEN,N,DOS,MS-DOS,generell term
disk protection,,skrivskydd,,GEN,N,DOS,MS-DOS,generell term
disk space (CHKDSK),,diskutrymme,,GEN,N,DOS,MS-DOS,generell term
disk space (SYS),,diskutrymme,,GEN,N,DOS,MS-DOS,generell term
disk-caching program,,cache-program / diskcache-program,,GEN,N,DOS,MS-DOS,generell term
diskette,,diskett,,GEN,N,DOS,MS-DOS,generell term
Diskette Overwrite Warning,,Varning när innehåll på diskett ersätts,,OPT,N,DOS,MS-DOS,Backup-modul
Disks,,Disketter/Diskar,,DIA,N,DOS,MS-DOS,Backup-modul
Display,,"Visa (v) Skärm, Bildskärm (s)",,BUT,N,DOS,MS-DOS,Backup-modul
display (v),,visa,,GEN,V,DOS,MS-DOS,generell term
display [n],,bildskärm,,GEN,N,DOS,MS-DOS,generell term
Display Directory Before Backup,,Visa katalog före säkerhetskopiering ,,OPT,N,DOS,MS-DOS,Backup-modul
Display Directory Prior to Backup,,Visa katalog före säkerhetskopiering,,OPT,N,DOS,MS-DOS,Backup-modul
display driver,,drivrutin för bildskärm,,GEN,N,DOS,MS-DOS,generell term
Display Lines,,Visa linjer,,DIA,N,DOS,MS-DOS,Backup-modul
display options,,visningsalternativ,,GEN,N,DOS,MS-DOS,generell term
Display Options,,visningsalternativ,,DIA,N,DOS,MS-DOS,Backup-modul
Divide Overflow Error,,Divisionsfel (spill),,TXT,N,DOS,MS-DOS,Backup-modul
DMA buffer memory,,DMA-buffertminne,,TXT,N,DOS,MS-DOS,Backup-modul
DMA(direct memory acces),,direkt minnesåtkomst (DMA),,GEN,N,DOS,MS-DOS,generell term
DOCFILES.SET setup file not found.,,Kan inte hitta inställningsfilen DOCFILES.SET.,,TXT,N,DOS,MS-DOS,Backup-modul
DOS compatible tape drives,,MS-DOS-kompatibla bandenheter,,TXT,N,DOS,MS-DOS,Backup-modul
DOS Drive and Path,,MS-DOS-enhet och -sökväg ELLER sökväg,,BUT,N,DOS,MS-DOS,Backup-modul
DOS partition,,DOS-partition,,GEN,N,DOS,MS-DOS,generell term
DOS Path,,MS-DOS-sökväg ELLER Sökväg,,DIA,N,DOS,MS-DOS,Backup-modul
DOS Utilities,,DOS-tillbehör,,GEN,N,DOS,MS-DOS,generell term
dot matrix printer,,(punkt)matrisskrivare,,GEN,N,DOS,MS-DOS,generell term
double click,,dubbelklicka,,GEN,V,DOS,MS-DOS,generell term
double-click,,dubbelklickning,,TXT,N,DOS,MS-DOS,Backup-modul
Double-click Speed (slow/fast),,Dubbelklickning (snabb/långsam),D,OPT,N,DOS,MS-DOS,Backup-modul
double-density disk,,diskett med dubbel densitet,,GEN,N,DOS,MS-DOS,generell term
double-sided,,dubbelsidig,,GEN,ADJ,DOS,MS-DOS,generell term
down arrow,,NEDPIL,,GEN,N,DOS,MS-DOS,generell term
drag,,dra,,TXT,V,DOS,MS-DOS,Backup-modul
drag (Mouse),,dra (musen),,GEN,V,DOS,MS-DOS,generell term
drag and drop,,dra och släpp,,TXT,N,DOS,MS-DOS,Backup-modul
Drag-and-Drop Backup,,säkerhetskopiera med musen,,TXT,N,DOS,MS-DOS,Backup-modul
drive,,enhet,,GEN,N,DOS,MS-DOS,generell term
Drive ,,Enhet,,TXB,N,DOS,MS-DOS,Backup-modul
Drive (Path) Too long,,För lång sökväg till enheten ,,TDB,N,DOS,MS-DOS,Backup-modul
drive (re)assignment,,enhetstilldelning,,GEN,N,DOS,MS-DOS,generell term
Drive A,,Enhet A,,DIA,N,DOS,MS-DOS,Backup-modul
Drive A Configuration,,Konfiguration för enhet A,,DIA,N,DOS,MS-DOS,Backup-modul
Drive B,,Enhet B,,DIA,N,DOS,MS-DOS,Backup-modul
Drive B Configuration,,Konfiguration för enhet B,,DIA,N,DOS,MS-DOS,Backup-modul
Drive Configuration,,Enhetskonfiguration,,DIA,N,DOS,MS-DOS,Backup-modul
drive door,,diskettlucka,,GEN,N,DOS,MS-DOS,generell term
drive icon,,enhetsikon,,TXT,N,DOS,MS-DOS,Backup-modul
"Drive is active, Format?",,Aktiv enhet. Vill du formatera?,,TXT,N,DOS,MS-DOS,Defrag
drive LED,,(LED-)indikator för aktiv enhet,,GEN,N,DOS,MS-DOS,generell term
drive letter,,Enhetsbeteckning,,GEN,N,DOS,MS-DOS,generell term
Drive line,,Enhetsfält,,TXT,N,DOS,MS-DOS,MSAVF-modul
Drive List,,Enheter/Tillgängliga enheter ?,,DIA,N,DOS,MS-DOS,Backup-modul
"drive name, letter",,enhetsbeteckning,,GEN,N,DOS,MS-DOS,generell term
Drive not ready,,Enheten är inte klar,,TXT,N,DOS,MS-DOS,Backup-modul
drive progress bar,,Förloppsindikator ?,,TXT,N,DOS,MS-DOS,Backup-modul
Drive to test,,Testenhet,,TXT,N,DOS,MS-DOS,Backup-modul
drop-down list box,,listruta,,TXT,N,DOS,MS-DOS,Backup-modul
drop-down menus,,menyer,,GEN,N,DOS,MS-DOS,generell term
Dual drive rebuild not supported.,,Återskapande av dubbla enheter stöds inte.,,TXT,N,DOS,MS-DOS,Backup-modul
dummy (replacable parameter),,dummy (utbytbar parameter) ,,GEN,N,DOS,MS-DOS,generell term
dump (memory),,dump,,GEN,N,DOS,MS-DOS,generell term
echo (ECHO),,skriva på skärmen,,GEN,N,DOS,MS-DOS,generell term
Edit,,Redigera,,GEN,V,DOS,MS-DOS,generell term
Edit,,Redigera,R,BUT,V,DOS,MS-DOS,Backup-modul
edit box,,skrivruta,,TXT,N,DOS,MS-DOS,Backup-modul
Edit Include/Exclude List,,Redigera lista över Inkludera/Undanta,,TDB,N,DOS,MS-DOS,Backup-modul
editing key,,redigeringstangent,,GEN,N,DOS,MS-DOS,generell term
editing template,,redigeringsmall,,GEN,N,DOS,MS-DOS,generell term
editor,,"redigeringsprogram, redigerare",,GEN,N,DOS,MS-DOS,generell term
EDLIN,,EDLIN (radredigerare),,GEN,N,DOS,MS-DOS,generell term
EGA/VGA Colors #1,,EGA/VGA-färger  (grupp 1),,OPT,N,DOS,MS-DOS,Backup-modul
EGA/VGA Colors #2,,EGA/VGA-färger  (grupp 2),,OPT,N,DOS,MS-DOS,Backup-modul
ellipses (...),,punkter (...),,GEN,N,DOS,MS-DOS,generell term
EMM(Expanded Memory Manager),,hanterare för expanderat minne (EMM),,GEN,N,DOS,MS-DOS,generell term
EMS driver (expanded memory),,drivrutin för expanderat minne,,GEN,N,DOS,MS-DOS,generell term
emulator,,emulator,,GEN,N,DOS,MS-DOS,generell term
END,,END,,GEN,N,DOS,MS-DOS,generell term
end-of-file (EOF),,"filslut, filslutstecken (EOF)",,GEN,N,DOS,MS-DOS,generell term
end-of-line,,radens slut/radslut/radslutstecken (EOL),,GEN,N,DOS,MS-DOS,generell term
enhancement,,förbättring,,GEN,N,DOS,MS-DOS,generell term
enter,,skriva in,,GEN,N,DOS,MS-DOS,generell term
ENTER,,RETUR,,GEN,N,DOS,MS-DOS,generell term
Enter disk letter for,,Skriv (ange) enhetsbeteckning för,,TXT,N,DOS,MS-DOS,Defrag
Enter New Password,,Skriv in nytt lösenord,,OPT,N,DOS,MS-DOS,Defrag
Enter Old Password,,Skriv in gammalt lösenord,,OPT,N,DOS,MS-DOS,Defrag
Enter Password,,Ange lösenord,,TDB,N,DOS,MS-DOS,Backup-modul
"entry (directory, extent, allocation unit, log)",,post,,GEN,N,DOS,MS-DOS,generell term
entry (keyboard),,"inmatning, omskrivning med ""skriva in""",,GEN,N,DOS,MS-DOS,generell term
Entry error. Title is entered incorrectly,,Inmatningsfel. Felaktig inmatning av rubrik,,TXT,N,DOS,MS-DOS,Backup-modul
environment,,miljö,,GEN,N,DOS,MS-DOS,generell term
environment size,,miljöstorlek,,GEN,N,DOS,MS-DOS,generell term
environment space,,minnesområde för miljön,,GEN,N,DOS,MS-DOS,generell term
equal sign (=),,likhetstecken,,GEN,N,DOS,MS-DOS,generell term
error,,fel,,GEN,N,DOS,MS-DOS,generell term
Error Correction (ECC)=Error Correction Code,,Felrättningskod,,CHX,N,DOS,MS-DOS,Backup-modul
error message,,felmeddelande,,GEN,N,DOS,MS-DOS,generell term
ESC,,ESC,,GEN,N,DOS,MS-DOS,generell term
escape sequence,,"ESC-sekvens, skiftsekvens",,GEN,N,DOS,MS-DOS,generell term
Examine,,"undersöka, pröva",,GEN,V,DOS,MS-DOS,Undel-modul
Exclude,,Undanta,N,BUT,V,DOS,MS-DOS,Backup-modul
Exclude Copy Protected Files,,Undanta kopieringsskyddade filer,,OPT,N,DOS,MS-DOS,Backup-modul
Exclude File Specification,,Specifikation av Undanta filer,,OPT,N,DOS,MS-DOS,Backup-modul
Exclude Files,,Undanta filer,,DIA,N,DOS,MS-DOS,Backup-modul
Exclude Hidden Files,,Undanta dolda filer,D,CHX,N,DOS,MS-DOS,Backup-modul
Exclude Read-Only Files,,Undanta skrivskyddade filer,S,CHX,N,DOS,MS-DOS,Backup-modul
Exclude System Files,,Undanta systemfiler,Y,CHX,N,DOS,MS-DOS,Backup-modul
executable file,,körbar fil,,TXT,N,DOS,MS-DOS,Backup-modul
"execute, executable",,"köra, körbar",,GEN,N,DOS,MS-DOS,generell term
Existing File,,befintlig fil,,GEN,N,DOS,MS-DOS,Undel-modul
Exit,,   Avsluta,V,COM,V,DOS,MS-DOS,Backup-modul
Exit,,   Avsluta,A,COM,V,DOS,MS-DOS,Undel-modul
exit,,avsluta,,GEN,V,DOS,MS-DOS,generell term
Exit,,Avsluta,A,COM,V,DOS,MS-DOS,MSAVF-modul
exit code,,slutkod,,GEN,N,DOS,MS-DOS,generell term
Exit File System,,Avsluta Filsystem,,GEN,N,DOS,MS-DOS,generell term
Exit Program,,Avsluta ,A,OPT,V,DOS,MS-DOS,Backup-modul
Exit Shell,,Avsluta Skal,,GEN,N,DOS,MS-DOS,generell term
expand (compressed files),,expandera,,GEN,V,DOS,MS-DOS,generell term
Expand All,,Utöka alla,,MNU,N,DOS,MS-DOS,Backup-modul
Expand Branch,,Visa underkataloger,,MNU,N,DOS,MS-DOS,Backup-modul
Expand One Level,,Utöka en nivå,,MNU,N,DOS,MS-DOS,Backup-modul
expandable device driver,,expanderbar drivrutin,,GEN,N,DOS,MS-DOS,generell term
expanded memory,,expanderat minne,,GEN,N,DOS,MS-DOS,generell term
Expanded Memory Adapter (EMS),,adapter för expanderat minne,,GEN,N,DOS,MS-DOS,generell term
expanded memory card,,kretskort för expanderat minne,,GEN,N,DOS,MS-DOS,generell term
Expanded Memory Manager,,hanterare för expanderat minne (EMM),,GEN,N,DOS,MS-DOS,generell term
Expanding Dialogs,,Förstora dialogrutor,F,OPT,N,DOS,MS-DOS,Backup-modul
Express menu,,"Expressmeny, Snabbmeny",,TXT,N,DOS,MS-DOS,MSAVF-modul
extend,,"utvidga, utöka",,GEN,V,DOS,MS-DOS,generell term
Extend,,utvidga,,TDB,V,DOS,MS-DOS,Defrag
extended character set (GRAFTABL),,utökad teckenuppsättning,,GEN,N,DOS,MS-DOS,generell term
"extended memory (XMS,XMA)",,utökat minne,,GEN,N,DOS,MS-DOS,generell term
Extended Memory Manager,,hanterare för utökat minne (XMM),,GEN,N,DOS,MS-DOS,generell term
Extended Memory Specification,,specifikation av utökat minne (XMS),,GEN,N,DOS,MS-DOS,generell term
extended partition,,utökad partition,,GEN,N,DOS,MS-DOS,generell term
extension,,tillägg,,GEN,N,DOS,MS-DOS,generell term + Undel-modul
external command,,externt kommando,,GEN,N,DOS,MS-DOS,generell term
external drive,,extern enhet,,GEN,N,DOS,MS-DOS,generell term
External Floppy Drives,,Externa diskettenheter,,TXT,N,DOS,MS-DOS,Backup-modul
Fail,,Fortsätt,,GEN,V,DOS,MS-DOS,generell term
"far (jump,call,DEBUG)",,lång(t),,GEN,ADJ,DOS,MS-DOS,generell term
fatal (error),,oåterkalleligt (fel),,GEN,ADJ,DOS,MS-DOS,generell term
"fault (write, read, network data)",,fel,,GEN,N,DOS,MS-DOS,generell term
Field,,fält,,TXT,N,DOS,MS-DOS,Backup-modul
file,,fil,,GEN,N,DOS,MS-DOS,generell term
File,,Arkiv,R ,MNU,N,DOS,MS-DOS,Backup-modul
File,,fil,,TXB,N,DOS,MS-DOS,Backup-modul
File,,fil,,TXT,N,DOS,MS-DOS,MSAVF-modul
File,,Arkiv,A,MNU,N,DOS,MS-DOS,Undel-modul
File Allocation Table (FAT),,filallokeringstabell (FAT),,GEN,N,DOS,MS-DOS,Undel-modul
File Attributes,,Filattribut,,DIA,N,DOS,MS-DOS,Backup-modul
file commands,,filkommandon,,GEN,N,DOS,MS-DOS,generell term
file control block (FCB),,filstyrblock,,GEN,N,DOS,MS-DOS,generell term
File Date,,Fildatum,,DIA,N,DOS,MS-DOS,Backup-modul
File Extension,,Filtillägg,,DIA,N,DOS,MS-DOS,Backup-modul
File Filter,,Filfilter,F,TXT,N,DOS,MS-DOS,Backup-modul
file folder icon,,filmappsikon,,TXT,N,DOS,MS-DOS,Backup-modul
file handle (APPEND),,filhantering,,GEN,N,DOS,MS-DOS,generell term
file handler  ,,filhanterare,,GEN,N,DOS,MS-DOS,generell term
File infectors,,Filinfekterare ,,TXT,N,DOS,MS-DOS,MSAVF-modul
File Info...,,   Filinformation,I,COM,N,DOS,MS-DOS,Undel-modul
File List,,Fillista,,DIA,N,DOS,MS-DOS,Backup-modul
File Name,,Filnamn,N,DIA,N,DOS,MS-DOS,Backup-modul
File name entered incorrectly.,,Felaktigt angivet filnamn.,,TXT,N,DOS,MS-DOS,Backup-modul
file name; filename; file name extension,,filnamn,,GEN,N,DOS,MS-DOS,generell term
File Options,,Filalternativ,,GEN,N,DOS,MS-DOS,generell term
file pane,,filfönsterruta,,TXT,N,DOS,MS-DOS,Backup-modul
File Selection,,filmarkering/filval,,DIA,N,DOS,MS-DOS,Backup-modul
file sharing,,fildelning,,GEN,N,DOS,MS-DOS,generell term
File Size,,Filstorlek,,DIA,N,DOS,MS-DOS,Backup-modul
file specification,,filspecifikation,,GEN,N,DOS,MS-DOS,Backup-modul + Undel-modul
File Status,,filstatus,,GEN,N,DOS,MS-DOS,Undel-modul
file summary line,,rad med filinformation,,TXT,N,DOS,MS-DOS,Backup-modul
file system,,filsystem,,GEN,N,DOS,MS-DOS,generell term
file table information,,information i filtabell,,GEN,N,DOS,MS-DOS,generell term
File Time,,Filtid ,,DIA,N,DOS,MS-DOS,Backup-modul
Files,,Filer,F,DIA,N,DOS,MS-DOS,Backup-modul
Files Backed Up,,Säkerhetskopierade filer,,DIA,N,DOS,MS-DOS,Backup-modul
Files Compared,,Jämförda filer,,DIA,N,DOS,MS-DOS,Backup-modul
Files in current dir,,Filer i aktuell katalog,,DIA,N,DOS,MS-DOS,MSAVF-modul
Files Rebuilt,,Återskapade filer,,DIA,N,DOS,MS-DOS,Backup-modul
Files Restored,,Återställda filer,,DIA,N,DOS,MS-DOS,Backup-modul
Files Selected,,Valda/markerade filer,,DIA,N,DOS,MS-DOS,Backup-modul
filter,,filter,,GEN,N,DOS,MS-DOS,generell term
filter command,,filterkommando,,GEN,N,DOS,MS-DOS,generell term
Find Deleted Files...,,   Sök borttagna filer,S,COM,N,DOS,MS-DOS,Undel-modul
Find Next,,Sök nästa,N,TXT,N,DOS,MS-DOS,MSAVF-modul
Finished Optimizing,,Optimeringen klar,,DIA,N,DOS,MS-DOS,Defrag
fixed disk,,hårddisk,,GEN,N,DOS,MS-DOS,generell term
fixed disk drive,,hårddisk,,GEN,N,DOS,MS-DOS,generell term
flag,,flagga,,GEN,N,DOS,MS-DOS,generell term
"flag (assembler,DEBUG)",,flagga,,GEN,N,DOS,MS-DOS,generell term
Floppy Configuration,,Diskettkonfiguration,,BUT,N,DOS,MS-DOS,Backup-modul
floppy disk,,diskett,,TXT,N,DOS,MS-DOS,Backup-modul
Floppy Disk Drive,,diskettenhet,,DIA,N,DOS,MS-DOS,Backup-modul
"floppy disk, floppy disk drive",,"diskett, diskettenhet",,GEN,N,DOS,MS-DOS,generell term
Floppy Drive A,,Diskettenhet A,A,BUT,N,DOS,MS-DOS,Backup-modul
Floppy Drive B,,Diskettenhet B,B,BUT,N,DOS,MS-DOS,Backup-modul
Floppy Drive Configuration,,konfiguration för/konfigurering av diskettenhet,,DIA,N,DOS,MS-DOS,Backup-modul
Floppy Drive Type,,diskettenhetstyp,,DIA,N,DOS,MS-DOS,Backup-modul
flush (buffers),,tömma (buffertar),,GEN,V,DOS,MS-DOS,generell term
font,,teckensnitt,,GEN,N,DOS,MS-DOS,generell term
foreground,,förgrund,,GEN,N,DOS,MS-DOS,generell term + Backup-modul
form factor (DRIVPARM),,formfaktor,,GEN,N,DOS,MS-DOS,generell term
Format,,format,,MNU,N,DOS,MS-DOS,Defrag
Format ,,Format,,TDB,N,DOS,MS-DOS,Defrag
format [n],,format,,GEN,N,DOS,MS-DOS,generell term
format [v],,formatera,,GEN,V,DOS,MS-DOS,generell term
forward slash,,snedstreck (/),,GEN,N,DOS,MS-DOS,generell term
Fragment,,fragment / fragmentera,,GEN,N,DOS,MS-DOS,Undel-modul
fragmented (file),,fragmenterad,,GEN,ADJ,DOS,MS-DOS,generell term
frame segment (memory),,ramsegment,,GEN,N,DOS,MS-DOS,generell term
free (space),,"tillgängligt utrymme, ledigt utrymme",,GEN,N,DOS,MS-DOS,generell term
Free Clusters,,lediga grupper,,GEN,N,DOS,MS-DOS,Undel-modul
freeze (display),,låsa,,GEN,V,DOS,MS-DOS,generell term
From (intervalle de temps),,från,,TXT,PREP,DOS,MS-DOS,Backup-modul
Full,,"hel, fullständig, full",,DIA,ADJ,DOS,MS-DOS,Backup-modul
Full backup,,Fullständig säkerhetskopiering,,DIA,N,DOS,MS-DOS,Backup-modul
function (system call),,funktion,,GEN,N,DOS,MS-DOS,generell term
General failure,,Allmänt fel,,TXT,N,DOS,MS-DOS,Backup-modul
General Help Topics,,Allmänna hjälpavsnitt,,DIA,N,DOS,MS-DOS,Backup-modul
Getting Started (MS-DOS Guide),,Startbok (MS-DOS-handbok)/kapitlet 'Installera MS-DOS',,GEN,N,DOS,MS-DOS,generell term
"Getting Started (QBasic, Edit Help)",,Startbok ,,GEN,N,DOS,MS-DOS,generell term
Glossary,,   Ordlista,L,COM,N,DOS,MS-DOS,Backup-modul + Undel-modul
Graphic Rendition,,Grafisk presentation ?,,GEN,N,DOS,MS-DOS,generell term
Graphical controls,,Grafikläge 1: Knappar,,OPT,N,DOS,MS-DOS,Backup-modul
Graphical Controls and Mouse ,,Grafikläge 2: Knappar och mus,,OPT,N,DOS,MS-DOS,Backup-modul
"Graphical Controls, Mouse and Dialogs",,"Grafikläge 3: Knappar, mus och dialogrutor",,OPT,N,DOS,MS-DOS,Backup-modul
Graphical Display,,Visningsalternativ ,V,OPT,N,DOS,MS-DOS,Backup-modul
graphical interface,,grafiskt gränssnitt,,GEN,N,DOS,MS-DOS,generell term
Graphics,,Grafik,,OPT,N,DOS,MS-DOS,Backup-modul
grayed out,,nedtonat,,TXT,ADJ,DOS,MS-DOS,Backup-modul
greater-than sign (>),,större än-tecken,,GEN,N,DOS,MS-DOS,generell term
Green & Brown,,Grön & brun,,OPT,ADJ,DOS,MS-DOS,Backup-modul
group,,"gruppera, grupp",,GEN,N,DOS,MS-DOS,generell term
group box,,gruppruta,,TXT,N,DOS,MS-DOS,Backup-modul
group list,,grupplista,,GEN,N,DOS,MS-DOS,generell term
Group Selected Files,,Gruppera valda filer,G,OPT,N,DOS,MS-DOS,Backup-modul
handle,,handtag,,GEN,N,DOS,MS-DOS,generell term
handler,,hanterare,,GEN,N,DOS,MS-DOS,generell term
hard disk,,hårddisk,,TXT,N,DOS,MS-DOS,Backup-modul
hard disk settings,,hårddiskinställning,,GEN,N,DOS,MS-DOS,generell term
hard disk; hard disk drive,,hårddisk,,GEN,N,DOS,MS-DOS,generell term
Hard Mouse Reset,,Återställning av mus,T,OPT,N,DOS,MS-DOS,Backup-modul
hardcard,,kretskort med hårddisk,,GEN,N,DOS,MS-DOS,generell term
hardware code pages,,inbyggd teckentabell,,GEN,N,DOS,MS-DOS,generell term
hardware trace mode,,spårnings/felsökningsläge,,GEN,N,DOS,MS-DOS,generell term
header (of an .EXE file),,filhuvud,,GEN,N,DOS,MS-DOS,generell term
help,,hjälp,,GEN,N,DOS,MS-DOS,generell term
