Register Now,,,<See comment>,,TXT,,WIN,Standard,This is usually the first BillBoard screen in the setup program. The Danish text should mention offers from the Danish sub. See MUG.BMP in vendor kit.
Registered trademark ,,,symbol for registreret varemærke,,GEN,,WIN,Standard,®
registry,,,registreringsdatabase,,GEN,,WIN,Standard,
Relational Database Management System,,,Relationsdatabasesystem,,GEN,,WIN,Standard,
remote,,,fjern / fjern-,,GEN,,WIN,Standard,
Remove Split,s,,Fjern opdeling ,o,COM,,WIN,Standard,GUI
Repeat,r,,Gentag  ,g,COM,,WIN,Standard,GUI
repeat,,,gentage,,GEN,V,WIN,Standard,
Replace,e,,Erstat,e,COM,,WIN,Standard,GUI
replace,,,erstatte,,GEN,V,WIN,Standard,
Replace All,a,,Erstat alle,a,BUT,,WIN,Standard,GUI
Replace With,p,,Erstat med ,e,TXB,,WIN,Standard,GUI
report,,,rapport,,GEN,,WIN,Standard,
Reset,,,Nulstil,,BUT,,WIN,Standard,GUI
reset,,,nulstille,,GEN,V,WIN,Standard,
RESET,,,RESET,,KEY,,WIN,Standard,
resize,,,tilpasse størrelse,,GEN,V,WIN,Standard,GUI
Resource,,,ressource,,GEN,,WIN,Standard,
resource driven,,,ressourcebaseret,,GEN,,WIN,Standard,
Restore,r,,Gendan  ,g,COM,,WIN,Standard,GUI
restore,,,gendanne ,,GEN,V,WIN,Standard,GUI - gendanne til
restore button,,,gendannelsesknap,,BUT,,WIN,Standard,GUI
Restore window to (its) normal size,,,Gendanner vinduet til normal størrelse,,TXT,,WIN,Standard,status bar message
Restore window to (its) previous size,,,Gendanner vinduet til tidligere størrelse,,TXT,,WIN,Standard,status bar message
Restore window to normal size,,,Gendanner vinduet til normal størrelse,,TXT,,WIN,Standard,status bar message
Resume,,,Fortsæt,,BUT,,WIN,Standard,GUI
retail product,,,programpakke,,GEN,,WIN,Standard,
Retry,,,Forsøg igen,,BUT,,WIN,Standard,GUI
RETURN,,,RETUR,,KEY,,MAC,Standard,(Macintosh)
Reverse,r,,Baglæns ,b,COM,,WIN,Standard,GUI
Revert,,,Genindlæs,g,COM,,WIN,Standard,GUI
Rhaeto-Romanic,,,rætoromansk,,GEN,,WIN,Standard,
rich-text box,,,tekstboks til mættet tekst,,GEN,,WIN,Standard,"A standard Windows control that is similar to a standard text box, except that individual character and paragraph properties are supported.  "
right aligned,r,,højrejusteret ,h,GEN,,WIN,Standard,GUI
RIGHT ARROW,,,HØJRE PIL,,KEY,,WIN,Standard,GUI
right scroll arrow,,,højre rullepil,,GEN,,WIN,Standard,GUI
right window border,,,højre vinduesramme,,GEN,,WIN,Standard,GUI
Roadmap,,,Vejviser,,GEN,,WIN,Standard,Navn på håndbog
Romania,,,Rumænien,,GEN,,WIN,Standard,
Romanian,,,rumænsk,,GEN,,WIN,Standard,
Routing Slip,,,Distributionsliste,,TXT,,WIN,Standard,To attach to document sent via electronic mail. File menu
ruler,,,lineal,,GEN,,WIN,Standard,GUI
Run,r,,Kør,K,COM,,WIN,Standard,GUI - menuen Makro
Run,u,,Kør ,k,COM,,WIN,Standard,GUI - Kontrolmenu
run  ,,,køre/afspille,,GEN,V,WIN,Standard,
runtime error,,,kørselsfejl,,GEN,n,WIN,Standard,
Russia,,,Rusland,,GEN,,WIN,Standard,
Russian,,,russisk,,GEN,,WIN,Standard,
SAA (Systems Application Architecture),,,SAA (Systems Application Architecture),,GEN,,WIN,Standard,
Sample,,,Eksempel,,DIA,,WIN,Standard,GUI
Sampler,,,Eksempelsamling,,GEN,,WIN,Standard,Navn på håndbog
Saudi Arabia,,,Saudi-Arabien,,GEN,,WIN,Standard,
Save,s,,Gem  ,g,COM,,WIN,Standard,GUI
save,,,gemme,,GEN,V,WIN,Standard,
Save All,e,,Gem alt  ,e,COM,,WIN,Standard,GUI
Save As,a,,Gem som ,m,COM,,WIN,Standard,GUI
Save changes to X?,,,Skal ændringerne i X gemmes?,,TXT,,WIN,Standard,
Save File as Type,t,,Filtype ,t,DIA,,WIN,Standard,GUI
Scale,s,,Skala ,s,COM,,WIN,Standard,GUI
scale,,,skalere,,GEN,V,WIN,Standard,GUI
Scaling,l,,Skalering ,r,TXB,,WIN,Standard,GUI
script,,,script,,GEN,,WIN,Standard,
scroll,,,rulle,,GEN,V,WIN,Standard,GUI  To move the view of an object or information to make a different portion visible.
scroll a worksheet window,,,rulle et regnearksvindue,,GEN,V,WIN,Standard,
scroll arrow,,,rullepil,,GEN,,WIN,Standard,GUI  A component of a scroll bar that allows the information to be scrolled by defined increments when the scroll arrow button is clicked.  The direction of the arrow indicates the direction in which the information will be scrolled.
scroll bar,,,rullepanel,,GEN,,WIN,Standard,GUI  A standard Windows control that supports scrolling.  
scroll box,,,rulleboks,,GEN,,WIN,Standard,GUI  A component of a scroll bar that indicates the relative position (and optionally proportion) of the visible information relative to the entire amount of information.  Dragging the scroll bar allows the user to scroll the information.
scroll line down,,,rulle linje ned,,GEN,V,WIN,Standard,
scroll line up,,,rulle linje op,,GEN,V,WIN,Standard,
SCROLL LOCK,,,SCROLL LOCK,,KEY,,WIN,Standard,GUI
Scroll Lock on (SCRL),,,SCRL,,GEN,,WIN,Standard,GUI - forkortelse på statuslinjen
scroll screen down,,,rulle et skærmbillede ned,,GEN,V,WIN,Standard,
scroll screen up,,,rulle et skærmbillede op,,GEN,V,WIN,Standard,
scroll through a document,,,rulle gennem et dokument,,GEN,V,WIN,Standard,
scroll up (down),,,rulle op (ned),,GEN,V,WIN,Standard,
SCSI,,,SCSI,,GEN,,WIN,Standard,"SCSI (Small Computer System Interface, udtales ""scuzzy""). Det er et styrekort til ydre og indre enheder, ved hjælp af et SCSI-kort kan tilslutte ekstra harddiske, CD-Rom, printere, vaffeljern m.m. Dog maks. 7 enheder."
Search,s,,Søg  ,s,BUT,,WIN,Standard,GUI - i Hjælp
Search,s,,Søg,s,COM,,WIN,Standard,GUI
Search,,,Søg,,DIA,,WIN,Standard,GUI
Search for Help on,s,,Søg efter hjælp om,s,COM,,WIN,Standard,GUI
second,,,sekund,,GEN,,WIN,Standard,forkortes: sek.
secondary window,,,sekundært vindue,,GEN,,WIN,Standard,help + A window that is used to provide information or supplemental interaction related to objects in a primary window. 
Section,s,,Sektion,s,COM,,WIN,Standard,GUI
section,,,sektion,,GEN,,WIN,Standard,
section,,,afsnit,,GEN,,WIN,Standard,In INI file. Looks like this: [MSWord]
Section (Sec),,,Sek,,GEN,,WIN,Standard,GUI - forkortelse på statuslinjen
Section symbol,,,paragraftegn,,GEN,,WIN,Standard,§
seek,,,søge,,GEN,V,WIN,Standard,
select,,,markere/vælge,,GEN,V,WIN,Standard,GUI - afhængig af kontekst
select,,,markere,,GEN ,,WIN,Standard,To identify one or more objects upon which an operation can be performed.    
SELECT,,,SELECT,,KEY,,WIN,Standard,
"select (check box, option button)",,,"markere (afkrydsningsfelt, alternativknap)",,GEN,V,WIN,Standard,GUI  To identify one or more objects upon which an operation can be performed.    
select (data),,,markere (data),,GEN,V,WIN,Standard,GUI
select (drop-down menu),,,"vælge (menu,kommando)",,GEN,V,WIN,Standard,GUI
select (list box),,,vælge (liste),,GEN,V,WIN,Standard,GUI
select a command,,,vælge en kommando,,GEN,,WIN,Standard,
select a document,,,markere et dokument,,GEN,,WIN,Standard,
select a list box,,,vælge en liste,,GEN,,WIN,Standard,
select a menu,,,vælge en menu,,GEN,,WIN,Standard,
select an option button,,,markere et alternativ,,GEN,,WIN,Standard,
select data,,,markere data,,GEN,,WIN,Standard,
selected command,,,markeret kommando,,GEN,,WIN,Standard,GUI
selection,,,det markerede,,GEN,,WIN,Standard,An object or set of objects that have been selected.  
selection cursor,,,markør,,GEN,,WIN,Standard,GUI
Send,S,,Send,S,COM,,WIN,Standard,"File menu, for sending objects via eletrictronic mail"
Serbia,,,Serbien,,GEN,,WIN,Standard,
Serbian,,,serbisk,,GEN,,WIN,Standard,
Serbo-Croatian (Cyrillic),,,serbokroatisk (kyrillisk),,GEN,,WIN,Standard,
Serbo-Croatian (Latin),,,serbokroatisk (latinsk),,GEN,,WIN,Standard,
server ,,,server,,GEN,,WIN,Standard,
Set,,,Angiv/Vælg/Indstil,,BUT,,WIN,Standard,GUI
set up ,,,installere,,GEN,V,WIN,Standard,
setting,,,indstilling,,GEN,,WIN,Standard,
Setup,,,Installation,,GEN,,WIN,Standard,re: setup
Setup ,,,Indstillinger,,BUT,,WIN,Standard,GUI
Setup (installation),,,Installation,,GEN,,WIN,Standard,
Setup instructions,,,Installationsvejledning,,GEN,,WIN,Standard,re: setup
Setup Program,,,Installation/Installationsprogram,,GEN,,WIN,Standard,re: disks. See also DISKETTE.DOC
SETUP.EXE,,,INSTALL.EXE,,FIL,,WIN,Standard,
SETUP.TXT,,,INSTALL.TXT,,FIL,,WIN,Standard,
Setup/setup,,,Installation/install,,GEN,,WIN,Standard,re: disks. See also DISKETTE.DOC
share,,,share,,GEN,,WIN,Standard,"et share, sharet, shares, sharene"
SHIFT,,,SKIFT,,KEY,,WIN,Standard,GUI
SHIFT++,,,SKIFT++(PLUSTEGN),,KEY,,WIN,Standard,
SHIFT+-,,,SKIFT+-(MINUSTEGN),,KEY,,WIN,Standard,
Shift+F1,,,Skift+F1,,KEY,,WIN,Standard,Context sensitive Help/Kontekstbetinget Hjælp
Shift+F3,,,Skift+F3,,KEY,,WIN,Standard,Change case/Store og små bogstaver
Shift+F4,,,Skift+F4,,KEY,,WIN,Standard,Find next/Find næste
Shift+F7,,,Skift+F7,,KEY,,WIN,Standard,Thesaurus/Synonymordbog/
short cut key,,,genvejstast,,GEN,,WIN,Standard,
Short Menus,,,Korte menuer ,m,COM,,WIN,Standard,GUI
shortcut,,,genvej,,GEN,,WIN,Standard,A generic term used to refer to an action or technique used to invoke a particular command or perform an operation with less interaction than its usual method.  
shortcut key,,,genvejstast,,GEN,,WIN,Standard,GUI  A keyboard key or key combination that can be used invoke a particular command (also referred to as an accelerator key).
shortcut menu,,,pop-up-menu,,GEN,,WIN,Standard,
side by side,,,side om side/ved siden af hinanden,,GEN,,WIN,Standard,
Silver,,,Sølvgrå,,GEN,,WIN,Standard,
Simplified Chinese,,,kinesisk (forenklet),,GEN,,WIN,Standard,
single selection list box,,,"liste, der kun tillader sammenhængende markering",,GEN,,WIN,Standard,A list box that only supports selection of a single item in the list.  
Size,s,,Tilpas størrelse  ,t,COM,,WIN,Standard,GUI
Size,,,Tilpas størrelse  ,,COM,,WIN,Standard,
size,,,tilpasse størrelse,,GEN,V,WIN,Standard,GUI
size,,,størrelse,,GEN,,WIN,Standard,
Size (font size),s,,Størrelse ,ø,TXB,,WIN,Standard,GUI
Size 10 (4 1/8 x 9 \xBD in),,,Str 10  (4 1/8 x 9 1/2 in),,GEN,,WIN,Standard,See ENVELOPE.DOC
Size 10 Envelope,,,Str 10-konvolut,,GEN,,WIN,Standard,See ENVELOPE.DOC
Size 11 (4 1/2 x 10 3/8 in),,,Str 11  (4 1/2 x 10 3/8 in),,GEN,,WIN,Standard,See ENVELOPE.DOC
Size 11 Envelope,,,Str 11-konvolut,,GEN,,WIN,Standard,See ENVELOPE.DOC
Size 12 (4 3/4 x 11 in),,,Str 12  (4 3/4 x 11 in),,GEN,,WIN,Standard,See ENVELOPE.DOC
Size 12 Envelope,,,Str 12-konvolut,,GEN,,WIN,Standard,See ENVELOPE.DOC
Size 14 Envelope,,,Str 14-konvolut,,GEN,,WIN,Standard,See ENVELOPE.DOC
Size 6 3/4 (3 5/8 x 6 1/2 in),,,Str 6 3/4  (3 5/8 x 6 1/2 in),,GEN,,WIN,Standard,See ENVELOPE.DOC
Size 9 (3 7/8 x 8 7/8 in),,,Str 9  (3 7/8 x 8 7/8 in),,GEN,,WIN,Standard,See ENVELOPE.DOC
Size 9 Envelope,,,Str 9-konvolut,,GEN,,WIN,Standard,See ENVELOPE.DOC
sizing handle,,,størrelseshåndtag,,GEN,,WIN,Standard,GUI
Slash,,,skråstreg,,GEN,,WIN,Standard,/
slide show,,,diasshow,,GEN,,WIN,Standard,Note: plural: diasshow
slider,,,skala,,GEN,,WIN,Standard,GUI
slider box,,,skyder,,GEN,,WIN,Standard,
slider indicator,,,skalaindikator,,GEN,,WIN,Standard,GUI
Slovak,,,slovakisk,,GEN,,WIN,Standard,
Slovak Republic,,,Slovakiet,,GEN,,WIN,Standard,
Slovenia,,,Slovenien,,GEN,,WIN,Standard,
Slovenian,,,slovensk,,GEN,,WIN,Standard,
small capitals,m,,kapitæler ,a,GEN,,WIN,Standard,GUI
smart quotes,,,engelske anførselstegn,,GEN,,WIN,Standard,
soft font,,,softfont,,GEN,,WIN,Standard,
software program,,,program,,GEN,,WIN,Standard,
Solitaire,,,7-kabale,,GEN,,WIN ,Standard,Applet name - Win 3.1
sort ,,,sortere ,,GEN,V,WIN,Standard,
Sound,,,Lyd,l,COM,,WIN,Standard,GUI
Sound Recorder,,,Audiosampler,,GEN,,WIN,Standard,GUI - program
Source (paper),s,,Kilde ,k,DIA,,WIN,Standard,GUI
source application,,,kildeprogram,,GEN,,WIN,Standard,GUI
source document,,,kildedokument,,GEN,,WIN,Standard,GUI
SP_DA.LEX,,,SP_DA.LEX,,FIL,,WIN,Standard,
SPACEBAR,,,MELLEMRUM,,KEY,,WIN,Standard,GUI
Spain,,,Spanien,,GEN,,WIN,Standard,
Spell Disk,,,Stavekontrol,,GEN,,WIN,Standard,re: setup
spin box,,,rotationsboks,,GEN,,WIN,Standard,GUI  A standard Windows control that allows the user to adjust a value from a limited range of possible values. 
Split,s,,Opdel  ,o,COM,,WIN,Standard,GUI
split,,,opdele,,GEN,V,WIN,Standard,GUI
split bar,,,delelinje,,GEN,,WIN,Standard,GUI  A division between panes that appears where a window has been split; the split bar visually separates window panes.  
split box,,,deleboks,,GEN,,WIN,Standard,GUI  A special control added to a window (typically above or below a scroll bar) that allows the user to split a window or adjust a window split. 
Split window into two or four panes,,,Opdeler vinduet i to eller fire ruder,,TXT,,WIN,Standard,status bar message
standard,,,standard,,GEN,,WIN,Standard,
standard entries,,,standardelementer,,GEN,,WIN,Standard,
standard setting,,,standardindstilling,,GEN,,WIN,Standard,
start,,,starte/begynde ,,GEN,V,WIN,Standard,
StartUp,,,Start,,GEN,,WIN,Standard,GUI - programgruppe i Windows
status bar,,,statuslinje,,GEN,,WIN,Standard,GUI  A standard Windows control that allows the display of state information of the information being viewed in the window (also an area designed with the same characteristics as the control).
status-bar indicator,,,statuslinjeindikator,,GEN,,WIN,Standard,GUI
Step-by-step instructions ot help you complete your tasks.,,,"Trinvis vejledning, der hjælper dig gennem dine opgaver.",,TXT,,WIN,Standard,Main Help opening screen. See HELP.HLP
style,,,typografi,,GEN,,WIN,Standard,
style box,,,typografiboks,,GEN,,WIN,Standard,GUI
submenu,,,undermenu,,GEN,,WIN,Standard,GUI  See cascading menus.
subscribe,,,abonner,,GEN,V,MAC,Standard,Macintosh
Subscribe to,,,Abonner på,,GEN,,MAC,Standard,Macintosh
Subscribe with,,,Abonner med,,GEN,,MAC,Standard,Macintosh
substitution,,,erstatning,,GEN,,WIN,Standard,
such that ,,,således at,,GEN,,WIN,Standard,
suite,,,familie,,GEN,,Win  ,Standard,"Generic marketing term for Office package. Use ""familie"" where possible."
supplemental disk,,,tillægsdiskette,,GEN,,WIN,Standard,
support,,,support/understøttelse,,GEN,,WIN,Standard,
Sweden,,,Sverige,,GEN,,WIN,Standard,
Swedish,,,svensk,,GEN,,WIN,Standard,
sweep,,,sprede ud,,GEN,V,WIN,Standard,
Swiss German,,,tysk (schweizisk),,GEN,,WIN,Standard,
Swiss Italian,,,italiensk (schweizisk),,GEN,,WIN,Standard,
switch,,,skifte ,,GEN,V,WIN,Standard,GUI
Switch to,,,Skift til,,BUT,,WIN,Standard,GUI
Switch to,w,,Skift til  ,s,COM,,WIN,Standard,GUI
Switches to the next window,,,Skifter til det næste vindue,,TXT,,WIN,Standard,Status bar description
Switzerland,,,Schweiz,,GEN,,WIN,Standard,
SYS RQ,,,SYS RQ,,KEY,,WIN,Standard,GUI
"System 6.0.2 or later, including System 7.0; Finder 6.1 or later",,,"System 6.0.2 eller nyere, inklusive System 7.0; Finder 6.1 eller nyere",,GEN,,WIN,Standard,See PACK.DOC
system administrator,,,systemadministrator,,GEN,,WIN,Standard,
System Info,,,System Info,,GEN,,WIN,Standard,Application name. Do not localize.
System requirements,,,Systemkrav,,GEN,,WIN,Standard,See PACK.DOC
TAB,,,TAB,,KEY,,WIN,Standard,GUI
tab,,,fane,,GEN,,WIN,Standard,"Part of a dialog box - the top part of a ""panel"" (kartotekskort)"
tab,,,tabulator,,GEN,,WIN,Standard,
Taiwan,,,Taiwan,,GEN,,WIN,Standard,
task-oriented help,,,opgavebestemt hjælp,,GEN,,WIN,Standard,Information about the steps involved in carrying out a particular task.
Teal/DkCyan,,,Blågrøn,,GEN,,WIN,Standard,
Technical Support,,,Produktsupport,,TXT,,WIN,Standard,Main Help opening screen. See HELP.HLP
temporary,,,midlertidig,,GEN,,WIN,Standard,
Terminal,,,Terminal,,GEN,,WIN,Standard,GUI - program
text,,,tekst,,GEN,,WIN,Standard,
text box,,,tekstboks,,GEN,,WIN,Standard,GUI  A standard Windows control where text can be entered and edited.
text frame,,,tekstrude,,GEN,,WIN,Standard,GUI
Text with Layout,,,Tekst med layout,,GEN,,WIN,Standard,
TH_DA.LEX,,,TH_DA.LEX,,FIL,,WIN,Standard,
Thai,,,thai,,GEN,,WIN,Standard,
Thailand,,,Thailand,,GEN,,WIN,Standard,
The following section,,,Følgende afsnit,,GEN,,WIN,Standard,
The preceding section,,,Foregående afsnit,,GEN,,WIN,Standard,
There is not enough memory.,,,Der er ikke hukommelse nok.,,GEN,,WIN,Standard,
Thesaurus,,,Synonymordbog,,GEN,,MAC,Standard,Macintosh
third party X,,,andre computerproducenter/softwareproducenter,,GEN,,WIN,Standard,omformuler afhængigt af kontekst
This copy of (program name) is licensed to (licensee),,,Denne kopi af (programnavn) er givet i licens til (licenstager),,TXT,,WIN,Standard,See also LEGAL.DOC
This product is licensed to (licensee),,,Dette produkt er givet i licens til (licenstager),,TXT,,WIN,Standard,See also LEGAL.DOC
Tilde,,,tilde,,GEN,,WIN,Standard,~
Tile,t,,Side om side ,s,COM,,WIN,Standard,GUI
tile,,,side om side,,GEN,,WIN,Standard,
tiled windows,,,vinduer side om side,,GEN,,WIN,Standard,GUI
tilt,,,hælde,,GEN,V,WIN,Standard,
Time,,,Tid,t,DIA,,WIN,Standard,GUI
timeout,,,timeout,,GEN,,WIN,Standard,"et timeout, timeoutet, timeout, timeoutene"
Tip,,,Tip!,,GEN,,WIN,Standard,Alert message
Tips,,,Tip!,,GEN,,WIN,Standard,Alert message
tips,,,tip,,GEN,,WIN,Standard,
title bar,,,titellinje,,GEN,,WIN,Standard,GUI The horizontal area at the top of a window that includes the name of the window and acts as a handle by which the window can be moved by dragging. 
To,t,,Til ,t,TXB,,WIN,Standard,GUI
"To learn how to use Help, press F1.",,,"Tryk på F1 for at lære, hvordan du bruger Hjælp.",,TXT,,WIN,Standard,Main Help opening screen. See HELP.HLP
To run programname you need,,,Systemkrav,,GEN,,WIN,Standard,See PACK.DOC
toggle key,,,til/fra-tast,,GEN,,WIN,Standard,A keyboard key that turns a particular mode on or off.  
tool,,,værktøj,,GEN,,WIN,Standard,GUI
toolbar,,,værktøjslinje,,GEN,,WIN,Standard,GUI  A standard Windows control that provides a frame for containing a set of other controls (or an area designed with the same characteristics as the control).
toolbox,,,værktøjskasse,,GEN,,WIN,Standard,GUI
Tools,o,,Funktioner  ,k,MNU,,WIN,Standard,GUI
Tools Quick Reference,,,Værktøjsoversigt,,GEN,,WIN,Standard,Navn på håndbog
top,,,øverst/top,,GEN,,WIN,Standard,
top window border,,,øvre vinduesramme,,GEN,,WIN,Standard,GUI
total,,,i alt,,GEN,,WIN,Standard,
Tracks,,,Spor,s,COM,,WIN,Standard,GUI
Traditional Chinese,,,kinesisk (traditionelt),,GEN,,WIN,Standard,
Troubleshooting,,,Fejlfinding,,GEN,,WIN,Standard,Afsluttende punkt i kapitler i dokumentationen. Se Word 6.0-håndbogen
Turkey,,,Tyrkiet,,GEN,,WIN,Standard,
Turkish,,,tyrkisk,,GEN,,WIN,Standard,
turn off,,,slå fra/deaktivere/slukke,,GEN,V,WIN,Standard,
turn on,,,slå til/aktivere/tænde,,GEN,V,WIN,Standard,
Tutorial,,,Selvstudium  ,e,COM,,WIN,Standard,GUI
two-headed arrow,,,dobbeltpil,,GEN,,WIN,Standard,
two-headed arrow pointer,,,dobbeltpil,,GEN,,WIN,Standard,
type,,,skrive,,GEN,V,WIN,Standard,GUI  (v.) To enter a character from the keyboard.
Typical Installation,,,Standardinstallation,,GEN,,WIN,Standard,
U.K. English,,,engelsk (britisk),,GEN,,WIN,Standard,
U.S. English,,,engelsk (amerikansk),,GEN,,WIN,Standard,
UK English Dictionary,,,UK English Dictionary,,GEN,,MAC,Standard,Macintosh file name - See NAMES.DOC
UK English Thesaurus,,,UK English Thesaurus,,GEN,,MAC,Standard,Macintosh file name - See NAMES.DOC
unavailable,,,ikke-tilgængelig,,GEN,,WIN,Standard,The state and visual appearance of controls whose normal functionality is not presently available to the user (also known as disabled).   
unavailable command,,,ikke-tilgængelig kommando,,GEN,,WIN,Standard,GUI
underline,u,,understreget ,u,GEN,,WIN,Standard,GUI
Underscore,,,understregningstegn,,GEN,,WIN,Standard,_
Undo,u,,Fortryd  ,r,COM,,WIN,Standard,GUI
unfreeze,,,frigøre,,GEN,V,WIN,Standard,GUI
Unfreeze Panes,f,,Frigør ruder ,f,COM,,WIN,Standard,GUI
Unhide,u,,Vis,v,COM,,WIN,Standard,GUI
unit,,,måleenhed/enhed,,GEN,,WIN,Standard,
United Kingdom,,,Storbritannien,,GEN,,WIN,Standard,
United States,,,USA,,GEN,,WIN,Standard,
unnamed,,,ikke-navngivet ,,GEN,,WIN,Standard,
Untitled,,,ikke-navngivet,,GEN,,WIN,Standard,generelt
Untitled,,,UDENNAVN,,GEN,,WIN,Standard,"Hvis det er et filnavn, der er begrænset til 8 tegn"
Up,u,,Tilbage ,t,OPT,,WIN,Standard,GUI
UP ARROW,,,PIL OP,,KEY,,WIN,Standard,GUI
up scroll arrow,,,rullepil op,,GEN,,WIN,Standard,GUI
Update,,,Opdater  ,o,COM,,WIN,Standard,GUI
update,,,opdatere,,GEN,V,WIN,Standard,GUI
Upper memory,,,Upper memory,,GEN,,WIN,Standard,XMS between 640 KB and 1 MB
Urdu,,,urdu,,GEN,,WIN,Standard,
Usage:,,,Format:,,GEN,,WIN,Standard,re: Syntax
Use as Default,,,Benyt som standard,,BUT,,WIN,Standard,GUI
user,,,bruger,,GEN,,WIN,Standard,
user directory ,,,brugerbibliotek,,GEN,,WIN,Standard,
User's Guide,,,Brugerhåndbog,,GEN,,WIN,Standard,Navn på håndbog
User's Reference Guide,,,Brugerhåndbog,,GEN,,WIN,Standard,Navn på håndbog
Using Word,,,Brug af Word,,TXT,,WIN,Standard,Main Help opening screen. See HELP.HLP
Utilities,,,Tilbehør,,GEN,,WIN,Standard,re: setup
Utilities,,,Funktioner ,,GEN,,MAC,Standard,Macintosh -system 6
Utilities,u,,Funktioner  ,k,MNU,,WIN,Standard,GUI
value set,,,værdisæt,,GEN,,WIN,Standard,GUI
variable,,,variabel,,GEN,,WIN,Standard,"There are two possible plural forms for this word. MS ""en variabel"" ""to variabler""."
verify,,,kontrollere,,GEN,V,WIN,Standard,
Version #,,,Version nr.,,GEN,,WIN,Standard,See PACK.DOC
Version (on own line),,,Version,,GEN,,WIN,Standard,re: disks. See also DISKETTE.DOC
vertical scroll bar,,,lodret rullepanel,,GEN,,WIN,Standard,GUI
vertical split bar,,,lodret delelinje,,GEN,,WIN,Standard,GUI
video adapter,,,skærmkort,,GEN,,WIN,Standard,
video format,,,skærmformat,,GEN,,WIN,Standard,
video graphics adapter,,,grafikkort,,GEN,,WIN,Standard,
Video graphics adapter,,,Grafikkort,,GEN,,WIN,Standard,See PACK.DOC
Video Graphics Array,,,VGA (Video Graphics Array),,GEN,,WIN,Standard,
video memory,,,skærmhukommelse,,GEN,,WIN,Standard,
video mode,,,skærmtilstand,,GEN,,WIN,Standard,
view,,,se/få vist,,GEN,V,WIN,Standard,GUI
View ,v,,Vis  ,v,MNU,,WIN,Standard,GUI
virtual machine,,,virtuel maskine,,GEN,,WIN,Standard,
Visual Basic for Applications,,,Visual Basic for Applications,,GEN,,WIN,Standard,Do not localize - sub decision
visual editing,,,lokal redigering,,GEN,,WIN,Standard,"The ability to edit an embedded object in-place, without opening it into its own window.  "
Visual Editing,,,Visual Editing,,GEN,,WIN,Standard,Office term - do not localize
Visual examples and demonstrations to help you learn Word.,,,Eksempler på forskellige Word-funktioner.,,TXT,,WIN,Standard,"Main Help opening screen. See HELP.HLP. (CBT. not necessarily availble in Danish,.)"
volume,,,disk,,GEN,,WIN,Standard,Windows. Betegnelse for diskettedrev eller andet drev. Flere betydninger (enhed)?
volume label,,,disknavn,,GEN,,WIN,Standard,
wallpaper,,,tapet,,GEN,,WIN,Standard,GUI
Warning,,,Advarsel!,,GEN,,WIN,Standard,Alert message
warning message,,,advarsel,,GEN,,WIN,Standard,GUI
"Warning: This computer program is protected by copyright law and international treaties. Unauthorized reproduction or distribution of this program, or any portion of it, may result in severe civil (See LEGAL.DOC for full text)",,,"Advarsel: Dette computerprogram er ophavsretligt beskyttet. Uautoriseret reproduktion eller distribution af dette program, eller dele heraf, er ulovlig og vil blive retsforfulgt.",,TXT,,WIN,Standard,See also LEGAL.DOC
WDREADME.HLP,,,WDVIGTIG.HLP,,FIL,,WIN,Standard,Word readme
What's New,,,Nye funktioner,,GEN,,WIN,Standard,cbt
White,,,Hvid,,GEN,,WIN,Standard,
wildcard,,,jokertegn,,GEN,,WIN,Standard,GUI
WinChat,,,WinChat,,GEN,,WIN,Standard,Programnavn
window,,,vindue,,GEN,,WIN,Standard,GUI  A standard Windows object that displays information.  
Window ,w,,Vindue  ,u,MNU,,WIN,Standard,GUI
window background,,,vinduesbaggrund,,GEN,,WIN,Standard,GUI
window border,,,vinduesramme,,GEN,,WIN,Standard,GUI
window corner,,,vindueshjørne,,GEN,,WIN,Standard,GUI
window frame,,,vinduesramme,,GEN,,WIN,Standard,GUI
window size,,,vinduesstørrelse,,GEN,,WIN,Standard,GUI
window title,,,vinduestitel,,GEN,,WIN,Standard,GUI
Windows series,,,Windows-serien,,GEN,,WIN,Standard,re: disks. See also DISKETTE.DOC
Windows Setup,,,Windows Installation,,GEN,,WIN,Standard,GUI
WinMeter,,,WinMeter,,GEN,,WIN,Standard,Programnavn
wizard,,,guide,,GEN,,WIN,Standard,
Word Extensions,,,Word-udvidelser,,GEN,,MAC,Standard,Macintosh folder name
Word for Macintosh 4.0,,,Word til Macintosh 4.0,,GEN,,WIN,Standard,
Word for Macintosh 5.0,,,Word til Macintosh 5.0,,GEN,,WIN,Standard,
Word for Macintosh 5.1,,,Word til Macintosh 5.1,,GEN,,WIN,Standard,
Word for Macintosh 6.0,,,Word til Macintosh 6.0,,GEN,,WIN,Standard,
Word for MS-DOS 3.x - 5.x,,,Word til MS-DOS 3.x - 5.x,,GEN,,WIN,Standard,
Word for MS-DOS 6.0,,,Word til MS-DOS 6.0,,GEN,,WIN,Standard,
Word for Windows 1.x,,,Word til Windows 1.x,,GEN,,WIN,Standard,
Word for Windows 2.0,,,Word til Windows 2.0,,GEN,,WIN,Standard,
Word for Windows 6.0,,,Word til Windows 6.0,,GEN,,WIN,Standard,
Word Help Contents,,,Indhold af Word Hjælp,,TXT,,WIN,Standard,Main Help opening screen. See HELP.HLP
Word installer,,,installationsoplysninger,,GEN,,WIN,Standard,
